KP_Tipe	KP_RAD	DESC_RAD	INLIER_RAD	DIST(mm)
harris3D	0.080	0.080	0.080	0.443
harris3D	0.080	0.080	0.100	0.443
harris3D	0.080	0.100	0.020	0.072
harris3D	0.080	0.100	0.040	0.583
harris3D	0.080	0.100	0.060	0.522
harris3D	0.080	0.100	0.080	0.522
harris3D	0.080	0.100	0.100	0.522
harris3D	0.100	0.020	0.020	0.307
harris3D	0.100	0.020	0.040	0.415
harris3D	0.100	0.020	0.060	0.692
harris3D	0.100	0.020	0.080	0.442
harris3D	0.100	0.020	0.100	0.442
harris3D	0.100	0.040	0.020	0.759
harris3D	0.100	0.040	0.040	0.759
harris3D	0.100	0.040	0.060	0.759
harris3D	0.100	0.040	0.080	0.759
harris3D	0.100	0.040	0.100	0.759
harris3D	0.100	0.060	0.020	0.561
harris3D	0.100	0.060	0.040	0.561
harris3D	0.100	0.060	0.060	0.561
harris3D	0.100	0.060	0.080	0.561
harris3D	0.100	0.060	0.100	0.561
harris3D	0.100	0.080	0.020	0.443
harris3D	0.100	0.080	0.040	0.443
harris3D	0.100	0.080	0.060	0.443
harris3D	0.100	0.080	0.080	0.443
harris3D	0.100	0.080	0.100	0.443
harris3D	0.100	0.100	0.020	0.072
harris3D	0.100	0.100	0.040	0.583
harris3D	0.100	0.100	0.060	0.522
harris3D	0.100	0.100	0.080	0.522
harris3D	0.100	0.100	0.100	0.522
harris6D	0.020	0.020	0.020	0.405
harris6D	0.020	0.020	0.040	0.405
harris6D	0.020	0.020	0.060	0.405
harris6D	0.020	0.020	0.080	0.405
harris6D	0.020	0.020	0.100	0.405
harris6D	0.020	0.040	0.020	37.926
harris6D	0.020	0.040	0.040	37.926
harris6D	0.020	0.040	0.060	37.926
harris6D	0.020	0.040	0.080	37.926
harris6D	0.020	0.040	0.100	37.926
harris6D	0.020	0.060	0.020	0.789
harris6D	0.020	0.060	0.040	1.157
harris6D	0.020	0.060	0.060	1.157
harris6D	0.020	0.060	0.080	1.157
harris6D	0.020	0.060	0.100	0.789
harris6D	0.020	0.080	0.020	11.313
harris6D	0.020	0.080	0.040	11.313
harris6D	0.020	0.080	0.060	11.313
harris6D	0.020	0.080	0.080	11.313
harris6D	0.020	0.080	0.100	11.313
harris6D	0.020	0.100	0.020	0.070
harris6D	0.020	0.100	0.040	0.070
harris6D	0.020	0.100	0.060	0.656
harris6D	0.020	0.100	0.080	0.656
harris6D	0.020	0.100	0.100	0.656
harris6D	0.040	0.020	0.020	0.405
harris6D	0.040	0.020	0.040	0.405
harris6D	0.040	0.020	0.060	0.405
harris6D	0.040	0.020	0.080	0.405
harris6D	0.040	0.020	0.100	0.405
harris6D	0.040	0.040	0.020	37.926
harris6D	0.040	0.040	0.040	37.926
harris6D	0.040	0.040	0.060	37.926
harris6D	0.040	0.040	0.080	37.926
harris6D	0.040	0.040	0.100	37.926
harris6D	0.040	0.060	0.020	0.789
harris6D	0.040	0.060	0.040	1.157
harris6D	0.040	0.060	0.060	1.157
harris6D	0.040	0.060	0.080	1.157
harris6D	0.040	0.060	0.100	0.789
harris6D	0.040	0.080	0.020	11.313
harris6D	0.040	0.080	0.040	11.313
harris6D	0.040	0.080	0.060	11.313
harris6D	0.040	0.080	0.080	11.313
harris6D	0.040	0.080	0.100	11.313
harris6D	0.040	0.100	0.020	0.070
harris6D	0.040	0.100	0.040	0.070
harris6D	0.040	0.100	0.060	0.656
harris6D	0.040	0.100	0.080	0.656
harris6D	0.040	0.100	0.100	0.656
harris6D	0.060	0.020	0.020	0.405
harris6D	0.060	0.020	0.040	0.405
